Id,WnvPresent
1,0.00278745838505
2,0.00254968561882
3,0.00252381847054
4,0.00262704959709
5,0.00249646309842
6,0.00245728362598
7,0.00252381847054
8,0.00244065602063
9,0.0039068369462
10,0.0035057739847
11,0.00358636033693
12,0.00264788455524
13,0.00248331647628
14,0.00245322870002
15,0.00358636033693
16,0.00258057812874
17,0.00267494777738
18,0.00252548807921
19,0.00249255111876
20,0.00259725777881
21,0.00254201154718
22,0.00246561930051
23,0.00249255111876
24,0.00245530916061
25,0.00378336217641
26,0.00246237159894
27,0.00274934343093
28,0.00824433216789
29,0.00248834703968
30,0.00247204347126
31,0.00274934343093
32,0.00277444310785
33,0.00243974877161
34,0.00242429063342
35,0.00253427344944
36,0.00265281393954
37,0.0025413526285
38,0.00247043529686
39,0.00253427344944
40,0.00274637517009
41,0.00243375325029
42,0.00242463268693
43,0.00249590019533
44,0.00246534595801
45,0.00260929593039
46,0.00246932986301
47,0.00249590019533
48,0.00265936425531
49,0.00245008348348
50,0.00242428158417
51,0.00254018820477
52,0.00280537351533
53,0.00252969213088
54,0.00247067516897
55,0.00254018820477
56,0.00276167718058
57,0.00965633495824
58,0.00405696501816
59,0.0035818596095
60,0.0162881225288
61,0.00254994197347
62,0.00247395792026
63,0.0035818596095
64,0.00267268316367
65,0.00242526496647
66,0.00242914891702
67,0.00242733655113
68,0.00311020854833
69,0.00249415452302
70,0.00246985138269
71,0.00242733655113
72,0.00316183292603
73,0.00773180940913
74,0.00242211749706
75,0.00321917694455
76,0.00242209554319
77,0.00242528460733
78,0.00245443977505
79,0.00321917694455
80,0.00245001417399
81,0.00243740083017
82,0.00242391835062
83,0.0025179516493
84,0.00245934969987
85,0.00262334094342
86,0.00246846764337
87,0.0025179516493
88,0.00267084837517
89,0.00244745337166
90,0.00242246677521
91,0.00305827697508
92,0.00242228010586
93,0.00253421200571
94,0.00245638505987
95,0.00305827697508
96,0.00251682783493
97,0.00250179238847
98,0.00248431848044
99,0.00257275661126
100,0.00242230808237
101,0.00259569584557
102,0.00245945161986
103,0.00257275661126
104,0.00250594538722
105,0.00244186930049
106,0.00242941177783
107,0.00244028786632
108,0.00250129931137
109,0.00254426131656
110,0.00246702069191
111,0.00244028786632
112,0.00359436569794
113,0.00386567263652
114,0.00281900343974
115,0.00314536186513
116,0.00248869443697
117,0.00253953801745
118,0.0024580692488
119,0.00314536186513
120,0.002572290927
121,0.00279755333915
122,0.00364740425063
123,0.0043887855126
124,0.00304953539833
125,0.00244231080266
126,0.00247381430863
127,0.0043887855126
128,0.00271758510594
129,0.00302417907637
130,0.00260120680665
131,0.00255180309952
132,0.0024259946893
133,0.00248591415445
134,0.00248233558029
135,0.00255180309952
136,0.00243570314317
137,0.00242347753666
138,0.00242212034544
139,0.00247586142279
140,0.00242398121831
141,0.00249820510605
142,0.00245474153338
143,0.00247586142279
144,0.00262230558156
145,0.00294361170867
146,0.00258969369125
147,0.00254299724452
148,0.00251557256502
149,0.002548797253
150,0.00246184522229
151,0.00254299724452
152,0.00247355832378
153,0.00272536374512
154,0.00251233210365
155,0.00245646660824
156,0.00275471926136
